id_policy,year,pol_no_claims_discount,pol_duration,pol_pay_freq,pol_payd,pol_usage,drv_sex1,drv_age1,drv_age_lic1,drv_drv2,vh_age,vh_fuel,vh_type,vh_speed,vh_value,vh_weight,population,town_surface_area,claim_amount
PL000525,1,0.018,3,Monthly,No,WorkPrivate,M,65,42,Yes,2,Diesel,Tourism,200,31511,1576,1000,432,1136.71
PL031736,2,0,8,Yearly,No,WorkPrivate,M,69,20,No,8,Gasoline,Tourism,250,47300,1595,790,117.1,1137.1
PL031082,2,0,11,Yearly,No,WorkPrivate,F,42,24,Yes,2,Gasoline,Tourism,149,17233,1012,630,25,1137.48
PL078014,2,0,2,Yearly,No,Retired,F,66,48,No,2,Diesel,Tourism,174,13904,1260,830,212.3,1137.68
PL035866,1,0.428,1,Monthly,No,WorkPrivate,M,34,15,No,8,Diesel,Tourism,180,22057,1245,270,745.4,1138.17
PL071078,3,0,15,Yearly,No,Retired,M,77,38,Yes,6,Diesel,Tourism,194,22235,1569,330,182.6,1139.26
PL000672,1,0,16,Biannual,No,WorkPrivate,F,52,32,No,3,Diesel,Tourism,158,13390,885,240,282.5,1140.94
PL056740,3,0,4,Biannual,No,WorkPrivate,M,45,26,No,4,Gasoline,Tourism,200,19422,1315,330,78.8,1141.37
PL069228,1,0,7,Monthly,No,Retired,F,76,47,No,10,Gasoline,Tourism,160,17055,911,480,280.9,1141.6
PL062065,2,0.28,18,Monthly,No,WorkPrivate,F,35,16,No,2,Gasoline,Tourism,170,13473,980,380,43.4,1141.81
PL064828,2,0,31,Yearly,No,Retired,M,79,56,No,2,Diesel,Tourism,198,20002,1320,780,745.4,1142.03
PL007998,3,0,13,Yearly,No,WorkPrivate,M,53,33,No,9,Diesel,Tourism,198,20002,1320,80,207.1,1142.59
PL004324,2,0,25,Biannual,No,WorkPrivate,F,41,17,Yes,2,Diesel,Tourism,202,22411,1330,360,340.8,1142.73
PL089607,2,0.166,5,Monthly,No,WorkPrivate,F,27,8,Yes,7,Diesel,Tourism,182,12820,1036,270,154,1142.79
PL085933,2,0,6,Biannual,No,WorkPrivate,F,35,13,No,3,Diesel,Tourism,158,13390,885,1220,29.1,1143.69
PL073551,1,0,6,Yearly,No,WorkPrivate,F,47,29,Yes,8,Gasoline,Tourism,177,11490,950,140,100.8,1144.08
PL062784,2,0.21,7,Monthly,No,Retired,M,67,44,Yes,8,Diesel,Tourism,198,20002,1320,770,74.9,1144.25
PL010170,3,0,13,Yearly,No,WorkPrivate,F,55,35,Yes,9,Diesel,Tourism,168,18310,1538,130,84.1,1144.4
PL092288,3,0.135,6,Monthly,No,WorkPrivate,F,30,11,No,6,Gasoline,Tourism,149,17233,1012,240,209.1,1144.58
PL075942,3,0,27,Yearly,No,Professional,M,61,40,No,7,Gasoline,Tourism,250,42402,1565,2550,249.7,1144.87
PL006577,3,0,30,Monthly,No,WorkPrivate,M,59,34,No,14,Diesel,Tourism,175,23900,1285,320,208.2,1145.32
PL015872,1,0.428,5,Monthly,No,WorkPrivate,F,32,13,Yes,1,Diesel,Tourism,158,11228,992,640,435,1145.69
PL073058,1,0,12,Yearly,No,Retired,M,66,45,Yes,2,Diesel,Tourism,200,31511,1576,490,108.9,1145.8
PL074392,3,0,3,Quarterly,No,WorkPrivate,F,56,37,No,10,Diesel,Tourism,181,21171,1305,90,34.5,1146.42
PL038930,2,0,4,Yearly,No,WorkPrivate,F,36,17,No,8,Gasoline,Tourism,158,13390,885,240,74.3,1146.47
PL054472,1,0,26,Yearly,No,Retired,F,75,53,No,17,Gasoline,Tourism,165,17069,934,600,70.8,1146.56
PL034554,3,0,4,Yearly,No,Professional,F,56,36,No,4,Diesel,Tourism,200,28833,1501,380,62.6,1146.65
PL027119,3,0.535,3,Biannual,Yes,WorkPrivate,F,53,31,No,10,Gasoline,Tourism,177,11490,950,540,42.4,1147.32
PL020168,3,0,16,Yearly,No,WorkPrivate,M,39,20,No,4,Gasoline,Tourism,174,13904,1260,330,146.2,1147.66
PL027809,1,0,24,Biannual,No,Professional,M,55,36,Yes,15,Gasoline,Tourism,140,1113,393,400,367.3,1147.81
PL047904,2,0,13,Biannual,No,WorkPrivate,F,57,34,No,10,Gasoline,Tourism,158,11228,992,550,74,1147.92
PL091872,3,0.393,18,Yearly,No,WorkPrivate,F,66,48,Yes,4,Diesel,Tourism,170,11405,1197,770,184.5,1148.38
PL035790,3,0,21,Yearly,No,Retired,F,82,55,No,16,Gasoline,Tourism,182,12820,1036,1210,745.4,1148.67
PL035167,3,0.266,7,Monthly,No,WorkPrivate,M,37,17,No,3,Diesel,Tourism,174,13904,1260,580,79.6,1149.64
PL050523,2,0,19,Yearly,No,Retired,F,76,49,No,4,Gasoline,Tourism,164,5110,828,2550,288.1,1150.03
PL076209,3,0.306,6,Biannual,No,Retired,F,65,41,No,11,Diesel,Tourism,183,30622,1459,790,117.1,1150.52
PL072105,3,0,5,Yearly,No,WorkPrivate,F,49,31,Yes,11,Diesel,Tourism,170,31206,1430,470,404.2,1150.78
PL024624,1,0,28,Yearly,No,Retired,F,81,54,No,7,Gasoline,Tourism,158,13390,885,610,176.1,1152.09
PL086508,2,0,3,Yearly,No,Retired,F,73,55,Yes,3,Diesel,Tourism,203,20912,1220,390,156.8,1152.32
PL065194,3,0,4,Monthly,No,Professional,M,48,28,No,9,Diesel,Commercial,95,26858,0,250,285.8,1152.35
PL037653,2,0,13,Yearly,No,Retired,F,82,44,Yes,12,Gasoline,Tourism,195,13690,1300,180,531.6,1152.64
PL026917,2,0.103,13,Yearly,No,Retired,M,77,47,Yes,2,Diesel,Tourism,198,20002,1320,990,152,1152.83
PL035211,3,0,30,Quarterly,No,Retired,M,85,64,Yes,6,Diesel,Tourism,200,19225,1310,320,196,1153.39
PL083974,3,0,4,Yearly,No,WorkPrivate,M,53,34,No,7,Diesel,Tourism,200,31511,1576,250,361.1,1155.02
PL012164,3,0,9,Yearly,No,WorkPrivate,F,69,38,No,9,Gasoline,Tourism,140,1113,393,540,42.4,1155.29
PL079963,3,0,6,Monthly,No,WorkPrivate,F,53,32,No,9,Gasoline,Tourism,170,11129,927,540,37.9,1155.54
PL003720,1,0.332,2,Monthly,No,WorkPrivate,M,57,33,No,4,Diesel,Tourism,158,13390,885,470,110.5,1155.58
PL061543,2,0,9,Biannual,No,Professional,M,58,40,No,8,Diesel,Tourism,217,84560,2505,640,176,1156.11
PL051463,3,0.053,8,Yearly,No,WorkPrivate,M,47,29,No,13,Diesel,Tourism,180,22057,1245,120,177,1156.46
PL046227,1,0,22,Monthly,No,WorkPrivate,M,44,22,Yes,1,Diesel,Tourism,148,16702,1350,10,142.2,1156.56
PL041393,3,0.087,8,Monthly,No,WorkPrivate,F,50,22,No,7,Diesel,Tourism,177,11490,950,590,216.5,1157.08
PL033027,2,0.119,2,Monthly,No,WorkPrivate,F,29,10,No,10,Diesel,Tourism,158,13390,885,30,24.8,1157.45
PL093952,1,0,1,Biannual,No,WorkPrivate,M,49,19,Yes,2,Gasoline,Tourism,177,16674,1106,270,543.8,1157.54
PL074257,1,0.21,2,Monthly,No,WorkPrivate,M,35,16,No,4,Diesel,Tourism,196,24750,1200,250,116.4,1157.65
PL050616,2,0,2,Biannual,No,WorkPrivate,M,61,42,Yes,3,Diesel,Tourism,200,28833,1501,280,114.4,1157.95
PL075138,3,0.535,3,Monthly,No,WorkPrivate,F,27,4,No,5,Gasoline,Tourism,161,3749,1103,220,41.1,1157.97
PL006823,1,0,26,Monthly,No,Professional,F,63,43,Yes,11,Diesel,Tourism,182,12820,1036,1950,457.9,1157.98
PL069825,3,0,16,Monthly,No,WorkPrivate,F,68,48,No,21,Gasoline,Tourism,140,1113,393,2550,163.5,1158.54
PL082996,1,0,7,Yearly,No,WorkPrivate,M,41,21,Yes,5,Gasoline,Tourism,175,23900,1285,400,89.5,1159.34
PL012936,1,0,23,Yearly,Yes,WorkPrivate,M,67,44,Yes,6,Diesel,Tourism,181,14534,1325,1500,98.5,1159.5
PL003390,2,0,9,Monthly,No,WorkPrivate,M,52,31,Yes,3,Diesel,Tourism,188,29775,1443,100,93.4,1159.51
PL075382,3,0,5,Yearly,No,WorkPrivate,M,51,14,No,10,Diesel,Tourism,238,29271,1444,2550,66.8,1159.71
PL007407,3,0,26,Biannual,No,Retired,F,57,26,Yes,6,Gasoline,Tourism,140,1113,393,440,173.1,1160.06
PL051658,1,0.344,22,Yearly,No,Retired,F,76,40,No,5,Diesel,Tourism,214,33926,1376,270,278.3,1161.09
PL048730,2,0,7,Monthly,No,WorkPrivate,F,33,13,Yes,7,Diesel,Tourism,168,18310,1538,120,100.3,1161.21
PL007702,2,0.684,16,Monthly,No,WorkPrivate,F,36,17,No,4,Diesel,Tourism,188,29775,1443,380,62.6,1161.59
PL085671,2,0,8,Quarterly,No,WorkPrivate,F,44,25,No,11,Diesel,Tourism,182,12820,1036,230,685.3,1162.71
PL046787,1,0.28,4,Monthly,No,WorkPrivate,M,49,28,No,6,Diesel,Tourism,168,11876,1225,230,122.1,1163.09
PL062824,3,0,8,Monthly,No,WorkPrivate,M,63,43,Yes,3,Diesel,Tourism,182,16876,1302,1510,296.2,1163.63
PL010062,2,0,2,Monthly,No,WorkPrivate,F,37,18,Yes,4,Diesel,Tourism,179,29679,1536,110,72.7,1163.69
PL080689,2,0,21,Yearly,No,WorkPrivate,M,44,26,No,4,Diesel,Tourism,180,22057,1245,60,229.3,1163.9
PL021053,3,0,5,Monthly,No,WorkPrivate,M,66,33,Yes,4,Diesel,Tourism,200,19422,1315,2180,314.2,1165.28
PL029707,2,0,15,Yearly,No,Retired,F,70,39,Yes,3,Diesel,Tourism,200,28833,1501,120,62.1,1165.45
PL007646,2,0,3,Biannual,No,WorkPrivate,F,44,25,Yes,3,Gasoline,Tourism,149,17233,1012,220,139.5,1165.66
PL040583,1,0,1,Monthly,No,WorkPrivate,M,45,26,Yes,6,Diesel,Tourism,172,29455,1910,710,218.8,1165.78
PL084261,3,0,3,Biannual,No,WorkPrivate,F,50,30,No,3,Diesel,Tourism,158,11228,992,500,133.5,1165.92
PL037649,2,0,8,Yearly,No,WorkPrivate,M,45,26,Yes,2,Diesel,Tourism,158,11228,992,310,230.7,1166.18
PL063748,1,0,4,Monthly,No,WorkPrivate,M,39,21,No,6,Diesel,Tourism,174,13904,1260,280,139.2,1166.43
PL004417,3,0.545,27,Biannual,No,Professional,M,71,51,No,3,Diesel,Tourism,158,13390,885,330,144.5,1166.84
PL061297,2,0,4,Monthly,No,WorkPrivate,M,59,38,No,2,Diesel,Tourism,170,11405,1197,1160,39.3,1166.93
PL085744,2,0,10,Biannual,No,WorkPrivate,M,58,39,Yes,11,Diesel,Tourism,177,11490,950,250,60.4,1167.75
PL013141,2,0.053,12,Yearly,No,WorkPrivate,F,43,25,No,5,Gasoline,Tourism,139,11985,1264,1890,630.8,1168.74
PL063236,1,0,31,Yearly,No,WorkPrivate,F,70,50,No,2,Diesel,Tourism,175,23900,1285,60,133.2,1169
PL002628,1,0,3,Monthly,No,Professional,F,43,24,No,6,Diesel,Tourism,158,11228,992,120,138.8,1169.43
PL063436,1,0,26,Biannual,No,WorkPrivate,F,60,40,Yes,3,Diesel,Tourism,160,15245,1019,90,52.9,1170.1
PL028384,1,0,28,Biannual,No,WorkPrivate,M,59,40,No,8,Gasoline,Tourism,182,19473,1183,1460,154.8,1170.2
PL073908,3,0,29,Yearly,No,Retired,F,85,62,No,8,Gasoline,Tourism,200,31511,1576,420,184,1170.47
PL031105,1,0,25,Biannual,No,WorkPrivate,F,49,31,Yes,11,Gasoline,Tourism,200,19422,1315,1460,367.3,1170.57
PL063118,2,0,13,Yearly,No,Retired,M,72,49,Yes,4,Diesel,Tourism,175,23900,1285,780,745.4,1170.84
PL053639,1,0,3,Monthly,No,WorkPrivate,M,33,13,No,12,Diesel,Tourism,145,10896,660,350,220.5,1171.18
PL089524,2,0.018,2,Monthly,No,Retired,F,87,57,No,4,Diesel,Tourism,176,15954,1245,570,461.4,1171.3
PL022169,2,0,13,Monthly,No,WorkPrivate,F,37,10,Yes,5,Diesel,Tourism,174,13904,1260,30,37.6,1171.52
PL022705,2,0,22,Biannual,No,WorkPrivate,F,48,30,Yes,5,Gasoline,Tourism,158,13390,885,1270,116.3,1172.07
PL065944,3,0,14,Yearly,No,WorkPrivate,F,65,43,No,6,Diesel,Tourism,182,12820,1036,470,36.8,1173.04
PL047187,3,0,4,Biannual,No,Retired,M,85,64,No,8,Gasoline,Tourism,158,13390,885,210,229.7,1173.31
PL019006,1,0,8,Yearly,No,WorkPrivate,M,53,32,No,12,Gasoline,Tourism,218,26950,1590,520,156.9,1173.55
PL066203,2,0,12,Yearly,No,Retired,F,77,45,No,7,Diesel,Tourism,202,27490,1282,850,67.2,1173.63
PL079722,3,0,6,Yearly,No,WorkPrivate,M,46,27,Yes,6,Diesel,Tourism,175,23900,1285,1910,254.2,1173.77
PL072754,1,0,24,Biannual,No,WorkPrivate,F,56,35,No,4,Diesel,Tourism,158,11228,992,540,82.1,1173.89
PL027321,2,0,24,Yearly,No,Professional,F,64,29,No,24,Gasoline,Tourism,140,1113,393,2550,288.1,1173.91
PL045785,2,0,6,Biannual,No,WorkPrivate,F,63,39,No,10,Diesel,Tourism,198,20002,1320,1460,338.7,1174.4
PL091956,1,0,6,Monthly,No,WorkPrivate,M,47,29,Yes,4,Diesel,Tourism,200,19225,1310,230,173.3,1174.65
PL089814,2,0,15,Yearly,No,Retired,M,68,47,Yes,2,Diesel,Tourism,175,23900,1285,310,96.5,1174.8
PL078692,2,0,2,Yearly,No,WorkPrivate,M,40,21,No,2,Diesel,Tourism,200,25000,1300,2020,83.2,1174.99
PL070021,2,0,27,Biannual,No,Retired,F,82,55,No,11,Gasoline,Tourism,177,11490,950,380,439.9,1175.25
PL074421,1,0.428,1,Yearly,No,WorkPrivate,M,27,8,No,5,Diesel,Tourism,200,19422,1315,1320,233.4,1175.77
PL025994,2,0.196,5,Yearly,No,Retired,F,76,46,No,6,Gasoline,Tourism,160,17055,911,600,41,1176.12
PL071510,3,0.07,9,Biannual,No,WorkPrivate,M,36,17,No,9,Diesel,Tourism,179,16047,955,40,52.3,1176.97
PL006443,3,0,4,Monthly,Yes,WorkPrivate,F,58,36,Yes,14,Gasoline,Tourism,189,31627,1312,230,87.4,1177.93
PL041762,3,0,9,Biannual,No,WorkPrivate,M,62,43,Yes,8,Gasoline,Tourism,158,13390,885,580,118.6,1179.25
PL010908,1,0,23,Monthly,No,Retired,M,79,48,No,11,Gasoline,Tourism,182,12820,1036,270,354.2,1180.13
PL046727,3,0,5,Monthly,No,WorkPrivate,M,47,24,No,9,Diesel,Tourism,209,39925,1395,150,745.4,1180.17
PL061368,1,0.196,10,Monthly,No,WorkPrivate,F,54,36,Yes,8,Gasoline,Tourism,179,25272,1950,470,47.8,1180.58
PL075573,3,0.332,5,Yearly,No,WorkPrivate,M,40,3,Yes,5,Diesel,Tourism,200,21998,1230,340,48.5,1181.43
PL076020,3,0.28,3,Yearly,No,WorkPrivate,F,29,10,No,6,Gasoline,Tourism,149,17233,1012,410,69.6,1182.24
PL054780,2,0,3,Yearly,No,WorkPrivate,M,59,40,No,4,Diesel,Tourism,250,51100,1500,310,433.1,1182.63
PL074439,2,0,16,Yearly,No,Professional,F,52,33,No,8,Diesel,Commercial,148,16702,1350,20,133.9,1182.81
PL093715,2,0,3,Yearly,No,WorkPrivate,M,60,41,Yes,12,Gasoline,Tourism,227,66150,1484,360,191.9,1182.81
PL008573,2,0,3,Biannual,No,Retired,M,63,33,Yes,3,Gasoline,Tourism,140,1113,393,2240,273.3,1182.81
PL027436,2,0,5,Yearly,No,WorkPrivate,F,57,35,No,18,Gasoline,Tourism,182,12820,1036,350,167.9,1182.81
PL018454,2,0.119,6,Monthly,No,WorkPrivate,F,46,24,No,7,Diesel,Tourism,200,19422,1315,450,678.7,1182.81
PL004765,2,0.07,4,Yearly,No,WorkPrivate,M,41,21,No,8,Gasoline,Tourism,196,24750,1200,70,125.1,1182.81
PL068173,2,0.135,27,Biannual,No,WorkPrivate,M,68,50,No,3,Gasoline,Tourism,140,1113,393,2010,96.7,1182.81
PL080484,2,0.135,5,Yearly,No,WorkPrivate,F,52,22,Yes,3,Diesel,Tourism,182,12820,1036,330,141,1182.81
PL079528,2,0,31,Biannual,No,Retired,F,68,41,No,4,Gasoline,Tourism,182,12820,1036,720,245,1182.81
PL020722,2,0.196,10,Biannual,No,WorkPrivate,M,56,36,No,12,Diesel,Tourism,217,84560,2505,240,282.5,1182.81
PL046890,2,0.151,3,Monthly,No,Professional,F,36,17,No,8,Diesel,Tourism,140,1113,870,880,98.2,1182.81
PL039308,2,0,14,Biannual,Yes,Retired,F,72,46,No,9,Gasoline,Tourism,179,16047,955,230,46.6,1182.81
PL056121,2,0,24,Yearly,No,WorkPrivate,F,55,35,No,8,Gasoline,Tourism,158,14566,1089,790,163,1182.81
PL062879,2,0.018,9,Monthly,No,Professional,F,38,17,No,2,Diesel,Tourism,174,13904,1260,270,452,1182.81
PL005635,2,0,5,Yearly,No,WorkPrivate,F,43,6,Yes,5,Gasoline,Tourism,170,11129,927,410,78,1182.81
PL069875,2,0,10,Biannual,No,WorkPrivate,M,52,34,Yes,6,Diesel,Tourism,166,32502,1784,160,376.2,1182.81
PL054372,2,0.631,4,Biannual,No,Retired,F,83,54,No,7,Gasoline,Tourism,177,11490,950,930,138.5,1182.81
PL011056,2,0,10,Biannual,No,WorkPrivate,M,59,41,Yes,4,Gasoline,Tourism,160,2088,0,2550,268.7,1182.81
PL049459,2,0,6,Monthly,No,Retired,M,65,45,Yes,2,Diesel,Tourism,200,31511,1576,40,234.1,1182.81
PL007707,2,0,10,Monthly,No,WorkPrivate,F,62,30,No,2,Gasoline,Tourism,138,8644,1086,230,214.4,1182.81
PL079884,2,0,17,Biannual,No,Retired,M,80,51,No,2,Gasoline,Tourism,226,30864,1452,230,502,1182.81
PL007822,2,0,9,Quarterly,No,WorkPrivate,F,44,26,Yes,13,Gasoline,Tourism,159,9818,809,470,559.3,1182.81
PL034862,2,0,29,Yearly,No,WorkPrivate,M,63,44,Yes,10,Gasoline,Tourism,250,56114,1201,780,326.9,1182.81
PL025469,1,0.439,25,Biannual,No,Retired,F,65,40,No,5,Gasoline,Tourism,148,16702,1350,110,154,1183.32
PL036805,3,0,8,Biannual,No,Retired,M,70,45,Yes,12,Diesel,Tourism,180,22057,1245,860,608.8,1183.47
PL085760,1,0,15,Yearly,No,WorkPrivate,F,82,41,Yes,3,Gasoline,Tourism,182,12820,1036,450,135.3,1184.42
PL023352,3,0,4,Monthly,No,WorkPrivate,M,40,21,Yes,6,Diesel,Tourism,200,21998,1230,630,299.2,1185.07
PL002547,3,0,14,Yearly,No,Retired,M,72,51,No,7,Diesel,Tourism,200,19225,1310,750,229.3,1185.48
PL074421,2,0.381,2,Monthly,No,WorkPrivate,M,28,9,No,6,Diesel,Tourism,200,19422,1315,1320,233.4,1185.58
PL092478,2,0,3,Quarterly,No,WorkPrivate,F,47,28,Yes,2,Diesel,Tourism,160,17055,911,570,82.9,1187
PL062467,2,0,6,Biannual,Yes,WorkPrivate,M,58,38,Yes,4,Gasoline,Tourism,170,11405,1197,310,363.7,1187.85
PL079938,3,0,4,Biannual,No,WorkPrivate,M,48,30,No,10,Gasoline,Commercial,140,1113,393,160,59.3,1188.4
PL015892,1,0,29,Quarterly,No,Retired,M,73,53,No,3,Diesel,Tourism,175,23900,1285,190,109.2,1189.26
PL077320,2,0,32,Monthly,Yes,Retired,F,77,33,No,2,Diesel,Tourism,158,11228,992,310,429.7,1189.5
PL001945,3,0,27,Biannual,No,WorkPrivate,M,67,48,Yes,11,Gasoline,Tourism,182,12820,1036,710,132.8,1189.68
PL028552,3,0,27,Monthly,No,WorkPrivate,F,49,29,No,10,Gasoline,Tourism,149,17233,1012,680,18.5,1189.71
PL045551,2,0.631,4,Monthly,No,WorkPrivate,M,38,19,No,2,Diesel,Tourism,202,22411,1330,330,314.1,1190.03
PL028351,2,0.119,14,Biannual,No,WorkPrivate,M,40,19,No,3,Diesel,Tourism,139,11985,1264,180,205.9,1190.33
PL075797,1,0,11,Monthly,No,WorkPrivate,F,46,27,No,5,Diesel,Tourism,200,22067,1291,620,270.8,1190.53
PL004469,1,0,27,Yearly,No,Retired,M,80,58,Yes,5,Diesel,Tourism,175,23900,1285,20,169.9,1190.62
PL043877,2,0,26,Yearly,No,Retired,F,78,50,No,8,Gasoline,Tourism,179,16047,955,220,43.4,1190.69
PL040085,1,0,2,Yearly,No,Retired,M,57,37,Yes,5,Diesel,Tourism,174,13904,1260,590,216.5,1190.86
PL020875,2,0,11,Biannual,No,WorkPrivate,F,62,43,Yes,4,Diesel,Tourism,203,20912,1220,280,60,1191.65
PL013363,1,0,4,Monthly,No,WorkPrivate,M,53,30,No,10,Gasoline,Tourism,177,11490,950,1530,36,1191.82
PL043677,3,0,8,Biannual,No,WorkPrivate,M,45,27,No,8,Gasoline,Tourism,175,23900,1285,170,97.7,1191.85
PL040075,2,0,31,Yearly,No,WorkPrivate,M,56,38,No,4,Diesel,Tourism,200,19225,1310,500,144.6,1192.56
PL079019,1,0,12,Yearly,No,Retired,M,67,46,Yes,11,Gasoline,Tourism,177,11490,950,390,162.9,1192.71
PL072047,2,0,25,Yearly,No,WorkPrivate,F,62,42,No,8,Gasoline,Tourism,200,19422,1315,530,81.1,1192.81
PL076498,3,0,14,Monthly,No,WorkPrivate,F,42,24,No,8,Diesel,Tourism,170,11405,1197,320,24.4,1193.06
PL062995,2,0,10,Yearly,No,Retired,F,58,33,Yes,3,Diesel,Tourism,200,25000,1300,1870,253,1193.08
PL018802,1,0,10,Biannual,No,WorkPrivate,M,52,33,No,1,Gasoline,Tourism,182,12820,1036,450,301.6,1193.14
PL057024,2,0,3,Yearly,No,WorkPrivate,F,61,40,No,3,Diesel,Tourism,158,13390,885,140,200.7,1193.3
PL045180,1,0,3,Monthly,No,WorkPrivate,M,42,23,No,6,Gasoline,Tourism,250,37137,1250,440,222.5,1193.45
PL014927,2,0,4,Yearly,No,WorkPrivate,F,69,34,No,6,Diesel,Tourism,183,28916,1365,190,339,1194.28
PL047829,1,0,29,Biannual,No,WorkPrivate,F,47,25,Yes,3,Diesel,Tourism,186,32452,1436,230,303.5,1194.45
PL013268,2,0,5,Monthly,No,WorkPrivate,M,53,35,No,3,Diesel,Tourism,151,13594,900,740,293.5,1194.6
PL036064,2,0,2,Yearly,No,WorkPrivate,M,41,22,Yes,3,Gasoline,Tourism,177,11490,950,470,404.2,1195.18
PL052897,3,0,11,Biannual,Yes,WorkPrivate,M,75,52,Yes,6,Gasoline,Tourism,150,14159,1193,2490,65.4,1195.59
PL023713,1,0,1,Yearly,No,Professional,F,51,26,No,4,Gasoline,Tourism,140,12071,1117,80,415.6,1195.7
PL085003,2,0,13,Yearly,No,Retired,M,67,47,No,6,Diesel,Tourism,198,20002,1320,380,320.9,1196.21
PL008580,1,0,4,Yearly,No,Retired,M,66,47,No,1,Diesel,Tourism,182,26620,1496,40,71.1,1196.52
PL058167,2,0,14,Yearly,No,WorkPrivate,M,45,27,No,10,Diesel,Tourism,149,17233,1012,110,168.4,1196.72
PL037463,2,0,5,Yearly,No,WorkPrivate,F,43,19,Yes,8,Diesel,Tourism,138,8644,1086,360,42.7,1198.99
PL060874,1,0.018,9,Biannual,No,WorkPrivate,M,45,27,Yes,6,Diesel,Tourism,167,29286,1738,160,114.8,1199.91
PL052500,2,0,2,Biannual,No,WorkPrivate,M,49,28,Yes,4,Gasoline,Tourism,188,29775,1443,380,62,1200.62
PL038245,1,0,22,Biannual,No,WorkPrivate,F,41,21,No,2,Gasoline,Tourism,158,11228,992,1160,39.3,1200.62
PL047550,2,0,7,Biannual,No,Retired,M,90,62,Yes,2,Diesel,Tourism,183,28916,1365,310,353.7,1201.08
PL066387,2,0.555,13,Biannual,No,Retired,M,80,56,Yes,6,Diesel,Commercial,140,11939,1180,850,84.2,1201.23
PL084586,2,0,20,Biannual,No,WorkPrivate,M,68,46,Yes,4,Diesel,Tourism,180,22057,1245,40,224.3,1201.26
PL024802,2,0.381,6,Monthly,No,WorkPrivate,M,32,11,Yes,4,Diesel,Tourism,194,22235,1569,780,131.3,1201.38
PL083704,1,0,4,Monthly,No,WorkPrivate,M,64,45,Yes,4,Diesel,Tourism,200,22067,1291,180,39.6,1201.43
PL031563,2,0,2,Biannual,Yes,Retired,F,73,43,No,11,Gasoline,Tourism,194,22235,1569,810,56.2,1202.46
PL078438,2,0,8,Yearly,No,Retired,M,78,56,Yes,4,Diesel,Tourism,170,11405,1197,170,304.1,1202.68
PL032761,1,0,1,Yearly,No,WorkPrivate,M,36,18,Yes,1,Gasoline,Tourism,181,21171,1305,240,51.8,1202.82
PL005470,2,0,28,Monthly,No,WorkPrivate,M,63,42,Yes,5,Diesel,Tourism,200,19225,1310,80,174.2,1203.06
PL087055,3,0,7,Yearly,No,Professional,M,38,20,No,5,Diesel,Tourism,226,65767,1389,990,164.1,1203.25
PL059908,3,0,10,Biannual,No,WorkPrivate,M,54,35,No,12,Diesel,Tourism,230,39423,1422,2550,288.1,1203.67
PL071575,2,0,22,Biannual,No,Professional,M,61,40,No,8,Diesel,Tourism,250,38370,1917,220,356.6,1203.84
PL056817,2,0,28,Biannual,No,Retired,M,88,62,Yes,2,Gasoline,Tourism,177,11490,950,320,87.1,1204.5
PL070162,3,0.119,3,Monthly,No,WorkPrivate,F,31,12,Yes,11,Diesel,Tourism,180,22057,1245,400,411.8,1204.77
PL035119,3,0,4,Yearly,No,WorkPrivate,M,62,39,No,5,Diesel,Tourism,175,23900,1285,110,176.7,1205.39
PL036006,3,0,22,Biannual,No,Retired,M,80,58,No,10,Diesel,Tourism,195,13690,1300,410,129.1,1206.03
PL018494,3,0,13,Biannual,No,WorkPrivate,M,70,52,Yes,3,Diesel,Tourism,200,19422,1315,2550,177.9,1206.26
PL052004,1,0.119,2,Monthly,No,WorkPrivate,F,35,14,No,10,Diesel,Tourism,198,20002,1320,780,745.4,1206.51
PL038440,3,0,15,Biannual,No,WorkPrivate,F,65,29,No,14,Diesel,Tourism,176,23319,1008,360,191.9,1206.53
PL031473,3,0,20,Monthly,No,WorkPrivate,F,49,23,No,14,Diesel,Tourism,177,11490,950,380,154.2,1207.02
PL009833,1,0.225,12,Monthly,No,WorkPrivate,F,36,18,No,1,Diesel,Tourism,200,19422,1315,270,543.8,1207.21
PL011388,3,0.119,6,Monthly,No,WorkPrivate,F,31,12,No,9,Diesel,Tourism,170,13473,980,270,284.1,1207.35
PL051130,1,0,27,Monthly,No,Retired,M,65,46,No,11,Diesel,Commercial,151,18633,800,220,125.3,1207.56
PL040229,2,0.166,6,Monthly,No,WorkPrivate,F,31,13,No,2,Diesel,Tourism,198,20232,1180,40,78.3,1209.03
PL011449,3,0,28,Biannual,No,Retired,F,69,40,No,8,Gasoline,Tourism,174,13904,1260,230,547.6,1209.32
PL063114,3,0.166,9,Biannual,No,WorkPrivate,M,50,32,Yes,5,Gasoline,Tourism,147,5622,1035,480,153.5,1209.63
PL065408,2,0,15,Yearly,No,Retired,M,81,50,No,5,Gasoline,Tourism,149,17233,1012,190,172.9,1209.82
PL078660,3,0.381,5,Monthly,No,WorkPrivate,F,38,20,Yes,7,Diesel,Tourism,175,23900,1285,470,258.8,1210.73
PL050617,1,0,9,Yearly,No,Retired,F,76,55,No,2,Gasoline,Tourism,160,2088,0,1220,29.1,1210.84
PL079176,3,0,9,Yearly,No,WorkPrivate,F,58,34,Yes,4,Diesel,Tourism,158,13390,885,80,85.5,1211.33
PL062099,2,0,28,Yearly,No,WorkPrivate,F,64,45,No,10,Diesel,Tourism,238,29271,1444,450,191.7,1211.67
