id_policy,year,pol_no_claims_discount,pol_duration,pol_pay_freq,pol_payd,pol_usage,drv_sex1,drv_age1,drv_age_lic1,drv_drv2,vh_age,vh_fuel,vh_type,vh_speed,vh_value,vh_weight,population,town_surface_area,claim_amount
PL018677,2,0,3,Yearly,No,WorkPrivate,M,36,17,Yes,2,Gasoline,Tourism,147,5622,1035,880,40,283.85
PL006480,1,0.07,3,Monthly,No,WorkPrivate,M,30,12,Yes,3,Diesel,Tourism,200,20054,1360,490,292.1,130.11
PL036428,2,0,6,Yearly,No,Retired,M,60,36,No,12,Diesel,Tourism,197,27313,1437,640,176,191.05
PL009294,1,0,15,Biannual,No,WorkPrivate,F,56,37,No,2,Diesel,Tourism,170,14285,1108,230,513.8,56.19
PL075429,2,0,22,Monthly,No,WorkPrivate,M,40,22,No,4,Diesel,Tourism,228,31582,1304,2550,146.4,109.62
PL041526,3,0,3,Yearly,No,Retired,M,57,38,Yes,8,Diesel,Tourism,200,31511,1576,450,68.9,102.37
PL036381,2,0.196,6,Yearly,No,Retired,M,69,51,Yes,6,Diesel,Tourism,170,11405,1197,290,69.4,232.33
PL050229,2,0,5,Biannual,No,Professional,M,40,21,Yes,6,Diesel,Tourism,198,20002,1320,450,182.2,74
PL066016,3,0,12,Yearly,No,WorkPrivate,M,42,24,Yes,6,Diesel,Tourism,175,23900,1285,140,207.8,102.37
PL029987,2,0,18,Biannual,No,Retired,M,73,46,Yes,5,Gasoline,Tourism,182,12820,1036,30,139,106.04
PL045675,1,0,27,Yearly,No,Retired,F,91,59,No,22,Gasoline,Tourism,182,12820,1036,400,143.1,131.11
PL029729,1,0.087,8,Monthly,No,Retired,M,77,58,No,11,Gasoline,Tourism,200,22067,1291,380,455.5,30.03
PL063117,2,0.166,5,Yearly,No,WorkPrivate,F,48,8,Yes,4,Gasoline,Tourism,164,14696,936,480,82.7,0.1
PL029078,2,0,7,Yearly,No,WorkPrivate,F,33,14,No,4,Gasoline,Tourism,182,16876,1302,270,543.8,17.25
PL023939,3,0,3,Biannual,No,WorkPrivate,F,60,41,No,9,Diesel,Tourism,170,11405,1197,310,37,315.12
PL024859,2,0,26,Monthly,No,WorkPrivate,F,46,28,Yes,2,Diesel,Tourism,147,5622,1035,280,284.2,289.89
PL079261,2,0,27,Monthly,No,WorkPrivate,F,50,31,Yes,5,Diesel,Tourism,186,21852,1379,250,59.5,170.65
PL078536,1,0.584,2,Yearly,No,WorkPrivate,F,29,2,No,6,Gasoline,Tourism,160,17055,911,620,322.6,202.45
PL017796,2,0,4,Yearly,No,Professional,M,56,36,No,3,Diesel,Tourism,200,31511,1576,250,745.4,131.16
PL005995,3,0,18,Monthly,No,Retired,F,75,56,No,12,Gasoline,Tourism,149,17233,1012,470,110.5,115.8
PL048211,2,0,6,Monthly,No,Professional,M,63,44,No,8,Diesel,Commercial,123,23295,787,230,55.1,328.96
PL043379,3,0,7,Yearly,No,WorkPrivate,F,39,21,Yes,4,Gasoline,Tourism,182,16876,1302,210,126.2,58.6
PL021852,2,0,28,Biannual,No,Retired,M,69,48,Yes,21,Diesel,Commercial,110,24392,0,70,70.3,102.86
PL086526,3,0,12,Monthly,No,WorkPrivate,F,51,32,Yes,4,Diesel,Tourism,174,13904,1260,280,284.2,134.12
PL052105,1,0.782,2,Monthly,No,WorkPrivate,F,23,4,No,1,Diesel,Tourism,174,13904,1260,250,698.1,106.14
PL005445,3,0.087,19,Biannual,No,Professional,M,60,37,No,4,Diesel,Commercial,100,24210,751,500,97.4,167.89
PL053682,3,0.166,5,Monthly,No,WorkPrivate,F,36,16,No,12,Gasoline,Tourism,182,12820,1036,260,231.7,102.37
PL010550,1,0.332,7,Monthly,No,WorkPrivate,F,29,10,No,8,Gasoline,Tourism,158,13390,885,130,195.7,291.84
PL073205,3,0,16,Biannual,No,WorkPrivate,M,44,25,Yes,9,Diesel,Tourism,158,13390,885,90,262.5,70.56
PL024536,3,0,8,Yearly,No,Retired,M,92,61,Yes,6,Gasoline,Tourism,155,9554,560,420,673.7,71.38
PL031503,1,0,5,Biannual,No,Professional,M,56,32,No,2,Diesel,Commercial,150,14159,1193,10,251.2,343.06
PL053726,1,0,16,Yearly,No,WorkPrivate,F,52,33,No,12,Gasoline,Tourism,175,23900,1285,290,101.8,99.22
PL016353,3,0,6,Yearly,No,Professional,M,58,40,No,9,Diesel,Tourism,179,16047,955,2550,110.8,62.21
PL053825,2,0.225,4,Monthly,No,WorkPrivate,F,36,17,No,9,Diesel,Tourism,200,31069,1473,1890,630.8,77.77
PL055462,2,0,15,Yearly,No,WorkPrivate,F,51,10,No,13,Diesel,Tourism,158,11228,992,330,314.1,86.38
PL015215,3,0,3,Biannual,No,WorkPrivate,M,44,25,Yes,4,Diesel,Tourism,196,24750,1200,250,97.6,20.77
PL089831,2,0,23,Biannual,No,WorkPrivate,M,49,30,Yes,13,Diesel,Tourism,170,31206,1430,350,478.1,206.56
PL048494,3,0,17,Monthly,No,WorkPrivate,M,48,30,Yes,5,Diesel,Tourism,196,24750,1200,470,47.8,102.37
PL081076,3,0,22,Biannual,No,Retired,M,84,66,No,11,Diesel,Tourism,175,23900,1285,1250,201.7,79.32
PL040237,3,0,3,Monthly,No,WorkPrivate,F,56,37,No,3,Diesel,Tourism,158,13390,885,770,97.5,66.98
PL000591,3,0,4,Monthly,No,WorkPrivate,F,53,31,Yes,8,Gasoline,Tourism,160,17055,911,620,322.6,112.47
PL090301,2,0,25,Yearly,No,WorkPrivate,M,64,44,Yes,4,Gasoline,Tourism,164,5110,828,220,18.5,237.21
PL061040,2,0.018,3,Monthly,No,WorkPrivate,F,29,10,No,5,Gasoline,Tourism,158,13390,885,830,198.6,291.36
PL057441,2,0,23,Monthly,No,Retired,F,86,58,No,15,Gasoline,Tourism,159,9818,809,320,505.6,26.52
PL084979,1,0,21,Yearly,No,WorkPrivate,M,49,30,Yes,4,Diesel,Tourism,182,16876,1302,180,35.4,61.79
PL015813,3,0.266,10,Monthly,No,WorkPrivate,M,36,14,No,5,Diesel,Tourism,185,26094,1460,380,196.1,100.4
PL024956,1,0,5,Yearly,No,WorkPrivate,M,42,23,No,4,Diesel,Tourism,175,23900,1285,140,45.2,322.07
PL032245,1,0,7,Biannual,No,Professional,M,44,26,No,7,Diesel,Commercial,95,26858,0,70,577.6,129.06
PL045452,1,0.196,4,Yearly,No,WorkPrivate,F,38,19,Yes,2,Diesel,Tourism,202,22578,1284,690,71,132.57
PL048034,1,0.225,1,Monthly,Yes,WorkPrivate,M,28,10,No,8,Diesel,Tourism,200,22067,1291,50,98.7,198.59
PL072056,1,0,14,Yearly,No,Retired,M,68,47,No,9,Gasoline,Tourism,203,19100,1480,540,131.8,152.95
PL058610,3,0,12,Biannual,No,WorkPrivate,M,60,41,No,9,Diesel,Tourism,200,22067,1291,880,632.7,72.37
PL046487,1,0,20,Biannual,No,WorkPrivate,F,44,25,No,16,Gasoline,Tourism,182,12820,1036,330,205.8,249.91
PL045898,1,0.483,3,Yearly,No,WorkPrivate,M,59,30,No,10,Diesel,Tourism,197,27313,1437,220,131.6,160.61
PL006710,2,0,10,Yearly,No,WorkPrivate,F,62,43,No,7,Gasoline,Tourism,200,19225,1310,2470,315.7,249.03
PL086307,3,0,26,Monthly,No,Retired,F,84,58,Yes,9,Gasoline,Tourism,158,11228,992,160,294.9,26.31
PL023280,3,0,27,Biannual,No,WorkPrivate,M,55,10,Yes,5,Gasoline,Tourism,175,23900,1285,450,135.3,245.92
PL085683,3,0,6,Yearly,No,Retired,F,80,48,No,9,Gasoline,Tourism,174,13904,1260,330,574.8,96.18
PL047062,1,0,1,Yearly,No,Retired,M,63,45,Yes,1,Diesel,Tourism,186,32452,1436,2550,268.5,106.14
PL026502,1,0.087,1,Monthly,No,Retired,F,73,47,No,5,Diesel,Tourism,158,13390,885,270,84.8,59.04
PL014396,2,0.225,11,Monthly,No,WorkPrivate,M,38,20,No,3,Diesel,Tourism,200,19225,1310,1000,101.7,147.9
PL010796,1,0,11,Monthly,No,Retired,F,71,53,No,2,Gasoline,Tourism,160,2088,0,680,55,300.91
PL043559,3,0,14,Yearly,No,Professional,F,43,25,Yes,3,Diesel,Tourism,200,19422,1315,250,27.5,175.74
PL091231,2,0,8,Monthly,No,WorkPrivate,M,59,40,No,14,Diesel,Tourism,206,33836,1612,1930,39.7,200
PL079901,3,0,3,Yearly,No,Retired,M,60,42,No,11,Diesel,Commercial,150,14159,1193,410,364,230.22
PL042425,1,0.07,2,Yearly,No,WorkPrivate,F,26,8,No,3,Diesel,Tourism,250,25250,1450,70,30.8,130.23
PL010696,3,0.119,22,Monthly,No,WorkPrivate,F,44,24,No,7,Diesel,Tourism,170,11405,1197,60,156.9,327.4
PL081298,2,0,14,Yearly,No,Professional,M,52,34,No,3,Diesel,Commercial,155,18671,0,1910,108.9,110.36
PL042887,1,0,5,Yearly,No,Retired,M,56,36,Yes,4,Gasoline,Tourism,139,11985,1264,310,75,101.97
PL062962,2,0,9,Yearly,No,WorkPrivate,M,41,20,Yes,2,Diesel,Tourism,186,32452,1436,2550,92.5,108.26
PL024458,1,0,14,Biannual,No,WorkPrivate,M,45,26,No,1,Gasoline,Tourism,200,18081,966,140,91.9,130.11
PL032510,2,0,21,Yearly,No,Retired,F,86,68,Yes,2,Diesel,Tourism,202,22411,1330,400,89.5,126.21
PL035221,1,0.196,5,Monthly,No,WorkPrivate,M,61,42,No,7,Diesel,Commercial,110,24392,0,250,22.7,110.68
PL074318,3,0,12,Monthly,No,WorkPrivate,F,60,41,Yes,11,Gasoline,Tourism,200,19422,1315,780,745.4,160.24
PL088734,2,0,14,Monthly,No,Retired,M,71,47,Yes,4,Diesel,Tourism,165,25150,1967,60,193.6,125.1
PL093729,2,0,6,Yearly,Yes,WorkPrivate,F,58,21,No,25,Gasoline,Tourism,159,9818,809,170,75.6,56.19
PL000707,2,0,2,Biannual,No,Retired,M,66,39,No,2,Diesel,Tourism,173,21316,1209,340,340.9,107.93
PL028489,2,0.428,6,Yearly,No,WorkPrivate,F,27,8,Yes,4,Gasoline,Tourism,139,11985,1264,570,162.4,301.41
PL038617,2,0,22,Biannual,No,Retired,F,64,36,No,6,Gasoline,Tourism,158,13390,885,70,116.7,342.07
PL066663,1,0.166,1,Biannual,No,WorkPrivate,M,40,21,No,6,Diesel,Tourism,174,28114,1940,690,95.6,110.98
PL079956,3,0,28,Biannual,No,Retired,M,74,51,No,5,Diesel,Tourism,158,13390,885,760,276.7,111.56
PL036819,1,0,7,Monthly,No,WorkPrivate,F,48,28,No,16,Gasoline,Tourism,140,1113,393,150,406.7,305.64
PL047383,1,0,4,Biannual,No,WorkPrivate,F,64,35,Yes,10,Gasoline,Tourism,159,9818,809,380,320.9,175.37
PL067991,3,0,15,Yearly,No,WorkPrivate,M,40,22,Yes,8,Gasoline,Tourism,200,20054,1360,210,474.3,240.16
PL011113,3,0,14,Yearly,No,WorkPrivate,M,55,35,Yes,11,Diesel,Commercial,155,18671,0,20,111.4,229.6
PL047545,1,0,8,Monthly,No,WorkPrivate,F,35,15,Yes,10,Gasoline,Tourism,175,23900,1285,780,745.4,105.46
PL050196,1,0,3,Yearly,No,WorkPrivate,F,48,27,Yes,8,Gasoline,Tourism,177,11490,950,290,110.5,145.99
PL087774,3,0.018,17,Monthly,No,WorkPrivate,F,44,19,No,7,Gasoline,Tourism,160,2088,0,540,61.3,263.72
PL046037,2,0.225,7,Monthly,No,WorkPrivate,M,33,2,No,8,Diesel,Tourism,175,23900,1285,240,29.7,144.09
PL069733,1,0,7,Monthly,No,WorkPrivate,F,73,46,No,9,Gasoline,Tourism,180,22057,1245,280,745.4,144.74
PL015463,3,0,12,Yearly,No,WorkPrivate,M,58,33,Yes,7,Diesel,Commercial,150,14159,1193,40,149.1,308.53
PL018211,2,0,28,Monthly,No,WorkPrivate,M,57,38,Yes,13,Gasoline,Tourism,140,1113,393,380,154.2,25.36
PL038401,2,0,10,Monthly,No,WorkPrivate,M,41,18,Yes,13,Gasoline,Tourism,177,11490,950,390,431.9,29.09
PL069542,1,0,15,Yearly,No,Retired,M,76,40,No,6,Diesel,Tourism,158,13390,885,320,84.2,272.1
PL040508,3,0,20,Yearly,No,WorkPrivate,M,50,31,Yes,6,Gasoline,Tourism,170,11405,1197,100,177.7,263.99
PL091160,3,0.151,4,Monthly,No,WorkPrivate,M,67,48,Yes,3,Diesel,Tourism,139,11985,1264,30,94.5,103.57
PL049040,2,0,6,Monthly,No,WorkPrivate,M,52,33,No,10,Gasoline,Tourism,168,18310,1538,140,60.8,77.77
PL065114,1,0,2,Quarterly,No,Retired,F,80,51,No,7,Gasoline,Tourism,170,11405,1197,320,87.1,119.44
PL000067,3,0,26,Biannual,No,WorkPrivate,M,58,38,No,12,Diesel,Tourism,203,19100,1480,70,82.5,280.02
PL048706,3,0,7,Yearly,No,Retired,M,84,59,Yes,4,Gasoline,Tourism,158,13390,885,120,89.2,258.7
PL060728,1,0,5,Biannual,No,WorkPrivate,F,55,36,Yes,15,Gasoline,Tourism,174,8728,0,500,231.9,189.87
PL072183,2,0,27,Biannual,No,WorkPrivate,M,65,27,No,20,Diesel,Tourism,174,11040,1143,270,278.3,257.78
PL046157,2,0,27,Yearly,No,WorkPrivate,F,55,36,No,6,Gasoline,Tourism,200,22067,1291,490,270,62.21
PL039371,1,0,7,Yearly,No,WorkPrivate,M,54,34,Yes,10,Diesel,Tourism,180,22057,1245,110,72.7,107.36
PL059524,2,0,21,Biannual,No,WorkPrivate,F,43,25,No,20,Diesel,Tourism,163,9140,963,120,130.8,136.97
PL051857,2,0.332,2,Biannual,No,Retired,F,67,40,No,3,Diesel,Tourism,158,13390,885,640,176,247.51
PL029921,2,0,27,Biannual,No,Retired,F,79,47,No,6,Diesel,Tourism,160,17055,911,360,44.5,34.5
PL075789,1,0.332,6,Monthly,No,WorkPrivate,M,35,11,No,3,Gasoline,Tourism,177,11490,950,2550,223.1,106.14
PL057624,1,0,27,Biannual,No,Retired,M,57,37,Yes,3,Diesel,Tourism,170,11405,1197,600,213.6,118.47
PL023122,1,0.07,17,Biannual,No,WorkPrivate,F,51,25,No,12,Diesel,Tourism,177,11490,950,460,67.1,81.77
PL074622,1,0.381,2,Yearly,No,WorkPrivate,M,23,4,No,8,Diesel,Tourism,200,22067,1291,90,113.6,305.64
PL081533,2,0,7,Biannual,No,Retired,M,66,48,No,3,Diesel,Tourism,202,22411,1330,290,356.7,261.33
PL013580,2,0.535,7,Monthly,No,Professional,M,51,33,No,6,Diesel,Commercial,95,26858,0,150,94.2,270.12
PL003960,3,0,11,Biannual,No,WorkPrivate,F,33,13,Yes,5,Diesel,Commercial,170,31206,1430,310,185.3,256.2
PL044491,1,0,24,Biannual,No,Retired,F,69,41,No,9,Gasoline,Tourism,177,16674,1106,170,226.5,51.11
PL027689,1,0.07,10,Monthly,No,WorkPrivate,F,31,12,No,29,Gasoline,Tourism,159,9818,809,60,33.6,339.22
PL022286,1,0,3,Monthly,No,WorkPrivate,F,63,43,Yes,5,Diesel,Tourism,200,19422,1315,760,67,123.08
PL046439,1,0,3,Biannual,No,WorkPrivate,F,40,22,No,1,Diesel,Tourism,174,13904,1260,2550,117,236.4
PL034075,2,0,18,Yearly,No,Retired,F,66,44,Yes,8,Diesel,Tourism,196,24750,1200,450,103.1,58.43
PL007124,3,0,37,Monthly,No,Retired,M,78,42,No,9,Diesel,Tourism,200,28833,1501,270,543.8,176.36
PL001100,3,0,3,Yearly,No,Retired,M,59,41,Yes,5,Diesel,Tourism,198,20002,1320,50,320,321.06
PL054416,1,0,19,Yearly,No,WorkPrivate,F,40,22,No,8,Diesel,Tourism,182,12820,1036,150,259.3,212.46
PL050757,1,0,14,Biannual,No,WorkPrivate,F,37,19,No,3,Diesel,Tourism,179,18104,1209,390,175.9,335.79
PL047047,1,0.196,14,Biannual,No,Professional,M,61,37,No,2,Diesel,Commercial,149,20580,793,240,23,340.69
PL057484,3,0,11,Monthly,No,WorkPrivate,F,47,28,No,4,Diesel,Tourism,148,16702,1350,60,18.5,101.54
PL026335,3,0.119,3,Monthly,No,Professional,F,36,17,No,4,Gasoline,Tourism,170,13473,980,280,367,115.8
PL051986,1,0.196,9,Biannual,No,WorkPrivate,F,51,26,No,3,Diesel,Tourism,149,17233,1012,540,61.3,63.51
PL018740,2,0,11,Monthly,No,Retired,M,73,50,No,12,Gasoline,Tourism,200,31069,1473,280,284.2,71
PL028489,3,0.381,7,Yearly,No,WorkPrivate,F,28,9,Yes,5,Gasoline,Tourism,139,11985,1264,570,162.4,87.25
PL090826,2,0,21,Yearly,No,Retired,F,75,55,No,10,Diesel,Tourism,158,11228,992,130,162.9,301.66
PL003190,3,0.103,9,Quarterly,No,WorkPrivate,M,38,20,No,10,Diesel,Tourism,177,11490,950,310,745.4,87.5
PL052661,2,0,11,Biannual,No,Retired,F,68,44,No,5,Gasoline,Tourism,182,12820,1036,360,131.7,87.89
PL042301,2,0,5,Yearly,No,WorkPrivate,M,39,21,No,13,Diesel,Tourism,194,24214,1198,240,127.7,304.54
PL067224,1,0,22,Biannual,No,Retired,M,73,55,No,4,Gasoline,Tourism,200,19225,1310,2550,288.1,152.78
PL001463,2,0,7,Monthly,No,WorkPrivate,F,57,38,Yes,11,Gasoline,Tourism,182,12820,1036,970,457.5,170.16
PL025989,1,0,26,Monthly,No,WorkPrivate,F,47,29,Yes,1,Gasoline,Tourism,147,5622,1035,2550,77.3,85
PL012310,3,0,19,Yearly,No,Retired,F,76,57,Yes,5,Diesel,Tourism,175,23900,1285,330,54.3,288.01
PL043006,3,0.428,4,Monthly,No,WorkPrivate,M,26,3,No,9,Gasoline,Tourism,164,14696,936,220,153.7,102.37
PL085058,2,0,20,Biannual,No,WorkPrivate,M,54,35,Yes,3,Diesel,Tourism,174,13904,1260,400,367.3,263.5
PL020381,2,0,2,Biannual,No,WorkPrivate,M,57,32,No,13,Diesel,Commercial,160,30280,0,230,662.4,316.46
PL036689,1,0,10,Yearly,No,WorkPrivate,M,47,28,Yes,24,Gasoline,Tourism,203,19100,1480,480,280.9,91.08
PL016335,3,0,9,Biannual,No,WorkPrivate,M,51,29,No,5,Diesel,Tourism,148,16702,1350,680,309.4,145.58
PL079457,2,0,8,Yearly,No,WorkPrivate,M,60,40,Yes,13,Gasoline,Tourism,148,16702,1350,60,265.6,284.28
PL044155,1,0.266,17,Yearly,No,Retired,F,63,41,No,3,Diesel,Tourism,182,12820,1036,240,670.3,125.37
PL090810,2,0,25,Biannual,No,WorkPrivate,M,53,35,No,2,Diesel,Tourism,168,11876,1225,80,212.7,108.26
PL043558,2,0.483,11,Monthly,No,WorkPrivate,M,62,42,No,7,Gasoline,Tourism,175,23900,1285,240,65.4,92.81
PL091491,1,0,13,Yearly,No,Retired,F,77,43,No,2,Gasoline,Tourism,140,12071,1117,450,678.7,262.3
PL063462,1,0,26,Biannual,No,WorkPrivate,M,51,31,No,7,Diesel,Tourism,167,29286,1738,130,144.1,59.58
PL088667,1,0,7,Biannual,No,Retired,F,60,40,No,2,Gasoline,Tourism,158,11228,992,520,288,323.4
PL090674,1,0,2,Biannual,No,WorkPrivate,M,42,22,No,10,Gasoline,Tourism,227,66150,1484,290,88.1,317.16
PL001901,2,0,21,Yearly,No,Retired,F,56,37,Yes,2,Diesel,Tourism,174,13904,1260,250,106.6,72
PL011733,1,0,20,Monthly,No,WorkPrivate,F,42,23,No,17,Gasoline,Tourism,182,12820,1036,340,312.7,128.29
PL022139,2,0.166,2,Yearly,No,WorkPrivate,F,29,6,No,4,Gasoline,Tourism,182,12820,1036,330,95.5,151.34
PL055274,2,0,10,Quarterly,No,WorkPrivate,F,59,33,No,12,Gasoline,Tourism,177,11490,950,390,431.9,252.63
PL049842,1,0,5,Monthly,No,WorkPrivate,M,43,22,No,4,Diesel,Tourism,175,23900,1285,50,100.2,331.47
PL073239,3,0.483,3,Yearly,No,WorkPrivate,M,26,3,No,4,Diesel,Tourism,140,1113,393,240,37.2,299.93
PL014393,3,0.428,3,Monthly,No,WorkPrivate,M,27,6,No,5,Diesel,Tourism,198,26019,1371,380,320.9,27.51
PL067066,1,0,4,Biannual,No,WorkPrivate,F,40,19,No,10,Diesel,Tourism,154,24378,1466,270,39.6,271.09
PL088452,1,0,1,Yearly,No,WorkPrivate,F,51,32,No,4,Diesel,Tourism,218,26950,1590,70,163.3,5.9
PL010638,2,0,20,Yearly,No,Professional,M,67,49,No,2,Diesel,Commercial,158,13390,885,520,176.1,291.74
PL008021,1,0,9,Monthly,No,WorkPrivate,F,47,24,Yes,2,Gasoline,Tourism,177,11490,950,430,454.1,338.4
PL077040,1,0,15,Quarterly,No,WorkPrivate,F,49,31,Yes,4,Diesel,Tourism,182,12820,1036,410,102.9,207.17
PL065879,1,0,1,Yearly,No,WorkPrivate,F,38,20,Yes,1,Diesel,Tourism,194,19474,1530,370,745.4,106.14
PL042984,3,0,32,Biannual,No,WorkPrivate,F,61,40,Yes,8,Gasoline,Tourism,175,19071,1047,420,77.6,170.72
PL070057,1,0,31,Monthly,No,Retired,M,71,50,No,15,Gasoline,Tourism,200,19422,1315,770,97.5,185.63
PL031336,1,0,13,Biannual,No,Retired,M,76,45,Yes,2,Diesel,Tourism,196,24750,1200,250,366.1,174.61
PL089276,1,0,3,Biannual,No,Retired,M,69,51,No,5,Gasoline,Tourism,177,11490,950,240,154.1,264.27
PL054279,2,0.332,3,Monthly,No,WorkPrivate,M,22,4,No,5,Diesel,Commercial,145,23028,760,200,170.5,172.06
PL093499,1,0,25,Yearly,No,WorkPrivate,F,63,43,No,1,Diesel,Tourism,182,12820,1036,190,139.2,133.16
PL025551,2,0,13,Monthly,No,Retired,M,70,49,No,11,Gasoline,Tourism,183,28204,1373,270,39.6,62.21
PL026167,3,0.018,9,Yearly,No,WorkPrivate,M,46,27,Yes,3,Gasoline,Tourism,160,2088,0,80,277.9,92.12
PL085527,2,0,6,Monthly,No,WorkPrivate,F,52,33,Yes,5,Gasoline,Tourism,158,13390,885,170,71.5,305.03
PL021068,1,0,8,Biannual,No,WorkPrivate,F,54,34,Yes,3,Diesel,Tourism,214,33926,1376,290,19.7,110.98
PL079692,3,0.357,14,Quarterly,No,WorkPrivate,F,76,57,Yes,9,Gasoline,Tourism,200,22067,1291,650,180.5,28.7
PL074150,2,0.483,6,Monthly,No,WorkPrivate,F,27,8,Yes,3,Diesel,Tourism,138,17126,1110,30,161.6,59.85
PL059970,3,0,18,Biannual,Yes,Retired,M,74,53,Yes,10,Diesel,Tourism,175,23900,1285,2050,67.6,317.25
PL050760,1,0,5,Yearly,No,WorkPrivate,F,43,15,No,7,Diesel,Tourism,200,31511,1576,1540,190.6,210.3
PL004117,2,0,17,Yearly,No,Retired,F,73,37,No,11,Diesel,Tourism,183,30622,1459,100,299,81.33
PL094497,1,0,10,Biannual,No,Retired,F,58,35,Yes,5,Gasoline,Tourism,175,23900,1285,980,34,110.98
PL093262,2,0.239,3,Monthly,No,WorkPrivate,M,41,18,Yes,12,Gasoline,Tourism,180,22057,1245,860,50.8,200
PL045070,3,0,28,Yearly,No,WorkPrivate,M,62,39,No,4,Gasoline,Tourism,158,13390,885,370,18.5,97.63
PL053505,2,0,6,Monthly,No,WorkPrivate,M,67,48,Yes,2,Gasoline,Tourism,175,27345,1370,920,59.2,75.05
PL088384,3,0,7,Monthly,No,WorkPrivate,F,49,31,Yes,6,Gasoline,Tourism,140,1113,393,330,150.1,210.59
PL063482,3,0,9,Yearly,No,WorkPrivate,M,62,42,No,5,Gasoline,Tourism,200,28833,1501,1530,36,62.21
PL090942,1,0,17,Yearly,No,WorkPrivate,M,53,34,No,2,Diesel,Tourism,173,21316,1209,320,113.1,64.67
PL044120,2,0,8,Yearly,No,WorkPrivate,M,46,23,No,2,Diesel,Tourism,186,62291,1960,550,25,89.71
PL010695,1,0,20,Biannual,No,WorkPrivate,F,47,28,Yes,4,Diesel,Tourism,140,12071,1117,60,212.5,106.14
PL048530,2,0,2,Biannual,No,Professional,M,53,34,Yes,2,Diesel,Tourism,200,19422,1315,240,282.5,107.39
PL009008,3,0,5,Monthly,No,Retired,M,82,43,Yes,9,Diesel,Tourism,180,22057,1245,730,745.4,147.78
PL002234,3,0,27,Monthly,No,WorkPrivate,M,59,40,Yes,6,Diesel,Tourism,182,12820,1036,130,95.1,317.24
PL023018,2,0.166,2,Yearly,Yes,WorkPrivate,F,28,8,Yes,7,Gasoline,Tourism,158,13390,885,670,195.5,116.86
PL081145,1,0,7,Biannual,No,Retired,M,59,41,No,11,Diesel,Tourism,251,43706,1683,300,555.5,130.45
PL014630,2,0,11,Quarterly,No,WorkPrivate,M,44,25,Yes,6,Diesel,Tourism,197,27313,1437,2550,86.3,107.39
PL093692,2,0,10,Monthly,No,WorkPrivate,M,33,15,Yes,5,Diesel,Tourism,185,18904,1315,290,95.3,318.67
PL077745,2,0,19,Monthly,No,WorkPrivate,F,41,23,No,6,Diesel,Tourism,200,22067,1291,510,237.8,70
PL019152,2,0.135,17,Yearly,No,WorkPrivate,M,47,28,No,4,Diesel,Tourism,150,14159,1193,410,129.1,113.2
PL076994,2,0,22,Monthly,No,Retired,M,74,56,Yes,2,Gasoline,Tourism,164,5110,828,850,67.2,201.4
PL038895,2,0.135,5,Yearly,No,WorkPrivate,M,59,38,Yes,6,Diesel,Tourism,200,22067,1291,250,100.2,107.39
PL080043,1,0,18,Biannual,No,WorkPrivate,F,51,32,No,11,Gasoline,Tourism,177,11490,950,390,175.9,273.05
PL080355,2,0,12,Biannual,No,WorkPrivate,M,60,35,Yes,11,Diesel,Tourism,217,84560,2505,2550,71,156.94
PL044942,2,0,4,Quarterly,No,WorkPrivate,M,38,19,Yes,6,Diesel,Tourism,181,21171,1305,750,44.3,113.2
PL073732,1,0,27,Yearly,No,Retired,M,75,57,No,8,Gasoline,Tourism,198,20002,1320,160,18.5,58.23
PL056395,1,0,6,Monthly,No,Professional,M,51,32,No,3,Diesel,Commercial,148,16702,1350,290,322.3,69
PL060722,3,0,14,Yearly,No,Retired,M,71,37,No,4,Diesel,Tourism,190,23619,1168,560,670.4,150.9
PL079477,2,0,11,Biannual,No,WorkPrivate,M,75,48,No,2,Gasoline,Tourism,174,13904,1260,560,29.7,181.97
PL005328,2,0,11,Biannual,No,WorkPrivate,M,61,39,Yes,3,Diesel,Tourism,220,26622,1205,220,46.4,113.2
PL050223,2,0,20,Monthly,No,WorkPrivate,M,56,35,No,3,Diesel,Tourism,170,13473,980,370,75.4,221.76
PL011938,1,0,23,Biannual,No,WorkPrivate,F,58,37,Yes,2,Diesel,Tourism,200,19225,1310,760,48.2,29.18
PL086172,1,0.018,9,Monthly,No,WorkPrivate,F,47,24,No,2,Diesel,Tourism,182,12820,1036,320,59.5,134.75
PL016366,1,0,21,Yearly,No,Retired,M,80,61,No,6,Gasoline,Tourism,170,11405,1197,50,233.7,54.36
PL065713,1,0,8,Biannual,No,Retired,M,57,39,Yes,8,Diesel,Tourism,183,30622,1459,60,199.4,111.31
PL056502,3,0,28,Monthly,No,WorkPrivate,M,55,37,No,11,Diesel,Tourism,202,22578,1284,270,284.1,138.02
PL052615,1,0,8,Monthly,No,WorkPrivate,M,72,54,Yes,11,Diesel,Tourism,203,19100,1480,10,79.7,208.03
PL085178,1,0,14,Yearly,No,Professional,M,46,18,No,8,Gasoline,Tourism,221,29371,1369,540,71.2,223.63
PL039905,3,0,14,Yearly,No,WorkPrivate,F,40,22,No,3,Diesel,Tourism,202,22411,1330,360,340.8,101.88
PL051603,1,0,15,Biannual,No,WorkPrivate,F,64,44,No,7,Gasoline,Tourism,148,12752,1095,310,121.6,87.48
PL028324,2,0,5,Yearly,No,WorkPrivate,M,49,28,No,4,Gasoline,Tourism,182,12820,1036,480,82.7,310.67
